LineId,Time,Component,Pid,Content,EventId,EventTemplate
1517,20171223-23:26:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1518,20171223-23:27:0:143,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1519,20171223-23:28:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1520,20171223-23:29:0:116,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1521,20171223-23:29:4:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1522,20171223-23:29:4:145,Step_LSC,30002312,onExtend:1514042944000 0 0 5,865a00ec,<*> 0 0 5 
1523,20171223-23:29:4:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,f1d0c179,getTodayTotalDetailSteps <*> 
1524,20171223-23:29:4:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,69a87295,setTodayTotalDetailSteps <*> 
1525,20171223-23:29:4:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1526,20171223-23:29:4:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1527,20171223-23:29:5:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1528,20171223-23:29:5:148,Step_LSC,30002312,onExtend:1514042945000 0 0 0,ff5c1e54,<*> 0 0 0 
1529,20171223-23:29:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,f1d0c179,getTodayTotalDetailSteps <*> 
1530,20171223-23:29:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,69a87295,setTodayTotalDetailSteps <*> 
1531,20171223-23:29:5:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1532,20171223-23:29:5:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1533,20171223-23:30:0:165,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1534,20171223-23:31:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1535,20171223-23:32:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1536,20171223-23:32:28:792,HiH_HiSyncControl,30002312,startTimer start autoSync,10db7216,startTimer start autoSync 
1537,20171223-23:32:28:794,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",70cf23c6,"startSync hiSyncOption HiSyncOption{syncAction 1, syncMethod 2, syncScope 0, syncDataType 20000, syncModel 2, pushAction 0},app 1 who 1 "
1538,20171223-23:32:28:794,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,677e592a,stepSyncOrNot appSynTimes is 0 
1539,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,e0c92aad,needAutoSync autoSyncSwitch is open 
1540,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",e88f22b5,"initDataPrivacy the dataPrivacy switch is open, start push health data! "
1541,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true,0a9eca61,initDataPrivacy the dataPrivacy is true 
1542,20171223-23:32:28:796,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",4a694a51,"initUserPrivacy the userPrivacy switch is open, start push user data! "
1543,20171223-23:32:28:796,HiH_,30002312,initUserPrivacy the userPrivacy is true,495aabdf,initUserPrivacy the userPrivacy is true 
1544,20171223-23:32:28:796,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,9a7ed5cc,ifCanSync not! no cloud version 
1545,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,0bb7b96c,sendSyncFailedBroadcast 
1546,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1547,20171223-23:34:0:84,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1548,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1549,20171223-23:36:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1550,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1551,20171223-23:37:14:139,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1552,20171223-23:37:14:147,Step_LSC,30002312,onExtend:1514043434000 0 0 5,865a00ec,<*> 0 0 5 
1553,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,f1d0c179,getTodayTotalDetailSteps <*> 
1554,20171223-23:37:14:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32078759,69a87295,setTodayTotalDetailSteps <*> 
1555,20171223-23:37:14:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1556,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1557,20171223-23:37:16:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1558,20171223-23:37:16:149,Step_LSC,30002312,onExtend:1514043436000 0 0 0,ff5c1e54,<*> 0 0 0 
1559,20171223-23:37:16:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32078759,f1d0c179,getTodayTotalDetailSteps <*> 
1560,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,69a87295,setTodayTotalDetailSteps <*> 
1561,20171223-23:37:16:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1562,20171223-23:37:16:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1563,20171223-23:38:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1564,20171223-23:39:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1565,20171223-23:40:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1566,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1567,20171223-23:40:10:150,Step_LSC,30002312,onExtend:1514043610000 0 0 5,865a00ec,<*> 0 0 5 
1568,20171223-23:40:10:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043360000##7214##549659##8661##16256##32080760,f1d0c179,getTodayTotalDetailSteps <*> 
1569,20171223-23:40:10:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32254765,69a87295,setTodayTotalDetailSteps <*> 
1570,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1571,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1572,20171223-23:40:14:139,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1573,20171223-23:40:14:153,Step_LSC,30002312,onExtend:1514043614000 0 0 0,ff5c1e54,<*> 0 0 0 
1574,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,f1d0c179,getTodayTotalDetailSteps <*> 
1575,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,69a87295,setTodayTotalDetailSteps <*> 
1576,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1577,20171223-23:40:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1578,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1579,20171223-23:42:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1580,20171223-23:42:38:906,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1581,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,ff5c1e54,<*> 0 0 0 
1582,20171223-23:42:39:207,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32258759,f1d0c179,getTodayTotalDetailSteps <*> 
1583,20171223-23:42:39:207,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043660000##7214##549659##8661##16256##32403526,69a87295,setTodayTotalDetailSteps <*> 
1584,20171223-23:42:39:221,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1585,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1586,20171223-23:43:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1587,20171223-23:44:0:163,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1588,20171223-23:45:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1589,20171223-23:46:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1590,20171223-23:46:7:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1591,20171223-23:46:7:148,Step_LSC,30002312,onExtend:1514043967000 0 0 5,865a00ec,<*> 0 0 5 
1592,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,f1d0c179,getTodayTotalDetailSteps <*> 
1593,20171223-23:46:7:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32611763,69a87295,setTodayTotalDetailSteps <*> 
1594,20171223-23:46:7:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1595,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1596,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1597,20171223-23:46:14:150,Step_LSC,30002312,onExtend:1514043974000 0 0 0,ff5c1e54,<*> 0 0 0 
1598,20171223-23:46:14:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32611763,f1d0c179,getTodayTotalDetailSteps <*> 
1599,20171223-23:46:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043900000##7214##549659##8661##16256##32618758,69a87295,setTodayTotalDetailSteps <*> 
1600,20171223-23:46:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1601,20171223-23:46:14:462,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1602,20171223-23:47:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1603,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1604,20171223-23:49:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1605,20171223-23:50:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1606,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1607,20171223-23:50:48:414,Step_LSC,30002312,onExtend:1514044249000 0 0 0,ff5c1e54,<*> 0 0 0 
1608,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,f1d0c179,getTodayTotalDetailSteps <*> 
1609,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,69a87295,setTodayTotalDetailSteps <*> 
1610,20171223-23:50:48:718,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1611,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1612,20171223-23:51:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1613,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1614,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1615,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,865a00ec,<*> 0 0 5 
1616,20171223-23:52:57:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044140000##7214##549659##8661##16256##32893026,f1d0c179,getTodayTotalDetailSteps <*> 
1617,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,69a87295,setTodayTotalDetailSteps <*> 
1618,20171223-23:52:57:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1619,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,ff5c1e54,<*> 0 0 0 
1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,f1d0c179,getTodayTotalDetailSteps <*> 
1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,69a87295,setTodayTotalDetailSteps <*> 
1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,865a00ec,<*> 0 0 5 
1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,f1d0c179,getTodayTotalDetailSteps <*> 
1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,69a87295,setTodayTotalDetailSteps <*> 
1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,ff5c1e54,<*> 0 0 0 
1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,f1d0c179,getTodayTotalDetailSteps <*> 
1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,69a87295,setTodayTotalDetailSteps <*> 
1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,865a00ec,<*> 0 0 5 
1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,f1d0c179,getTodayTotalDetailSteps <*> 
1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,69a87295,setTodayTotalDetailSteps <*> 
1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,ff5c1e54,<*> 0 0 0 
1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,f1d0c179,getTodayTotalDetailSteps <*> 
1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,69a87295,setTodayTotalDetailSteps <*> 
1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,865a00ec,<*> 0 0 5 
1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,f1d0c179,getTodayTotalDetailSteps <*> 
1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,69a87295,setTodayTotalDetailSteps <*> 
1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,ff5c1e54,<*> 0 0 0 
1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,f1d0c179,getTodayTotalDetailSteps <*> 
1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,69a87295,setTodayTotalDetailSteps <*> 
1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,865a00ec,<*> 0 0 5 
1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,f1d0c179,getTodayTotalDetailSteps <*> 
1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,69a87295,setTodayTotalDetailSteps <*> 
1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,ff5c1e54,<*> 0 0 0 
1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,f1d0c179,getTodayTotalDetailSteps <*> 
1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,69a87295,setTodayTotalDetailSteps <*> 
1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,06a20828,processHandleBroadcastAction action:android.intent.action.TIME_TICK 
1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,865a00ec,<*> 0 0 5 
1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,f1d0c179,getTodayTotalDetailSteps <*> 
1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,69a87295,setTodayTotalDetailSteps <*> 
1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,ff5c1e54,<*> 0 0 0 
1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,f1d0c179,getTodayTotalDetailSteps <*> 
1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,69a87295,setTodayTotalDetailSteps <*> 
1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,865a00ec,<*> 0 0 5 
1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,f1d0c179,getTodayTotalDetailSteps <*> 
1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,69a87295,setTodayTotalDetailSteps <*> 
1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,cd84b156,calculateCaloriesWithCache totalCalories 131208 
1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,1ef891b1,calculateAltitudeWithCache totalAltitude 240 
1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,74f02d22,onStandStepChanged 3786 
1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,ff5c1e54,<*> 0 0 0 
