LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate
1725,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:44.602,25746,INFO,nova.osapi_compute.wsgi.server,req-38319757-f509-49a2-ac28-becee3202f47 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1726,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:45.352,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,d9df08b1,<*> <*> <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > 
1727,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:45.353,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,d9df08b1,<*> <*> <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > 
1728,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:45.354,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,d9b640d4,<*> <*> <*> <*> <*> <*> <*> < * > c < * > <*> < * > c < * > <*> < * > <*> < * > c < * > <*> < * > <*> < * > <*> < * > 
1729,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:45.461,25746,INFO,nova.api.openstack.wsgi,req-ab2e766f-eee9-4e84-8171-8ba713a28f9f f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,e44e2fcb,HTTP exception thrown : No instances found for any event 
1730,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:45.463,25746,INFO,nova.osapi_compute.wsgi.server,req-ab2e766f-eee9-4e84-8171-8ba713a28f9f f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"<*>.<*>.<*>.<*> ""POST /v<*>/e<*>ac<*>c<*>b<*>a<*>e<*>f<*>a<*>/os-server-external-events HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1731,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:55.123,25746,INFO,nova.osapi_compute.wsgi.server,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""POST /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1732,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:55.324,25746,INFO,nova.osapi_compute.wsgi.server,req-be711236-194c-40ba-afc0-2c1c4327c503 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1733,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.418,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",74503b89,"<*> <*> : < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> : <*> < * > <*> , <*> < * > <*> , <*> < * > <*> "
1734,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.418,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Total memory: <*> MB, used: <*>.<*> MB",152c369d,<*> <*> : < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> : < * > <*> <*> <*> : < * > <*> < * > <*> 
1735,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.419,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] memory limit: <*>.<*> MB, free: <*>.<*> MB",67618147,<*> <*> : < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> : < * > <*> < * > <*> <*> <*> : < * > <*> < * > <*> 
1736,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.419,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Total disk: <*> GB, used: <*>.<*> GB",31b30923,<*> <*> : < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> : < * > <*> <*> <*> : < * > <*> < * > <*> 
1737,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.420,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] disk limit not specified, defaulting to unlimited",3527fc93,<*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1738,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.420,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",31b30923,<*> <*> : < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> : < * > <*> <*> <*> : < * > <*> < * > <*> 
1739,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.421,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] vcpu limit not specified, defaulting to unlimited",9594ba87,<*> <*> <*> < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1740,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:55.452,2931,INFO,nova.compute.claims,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Claim successful,29e5abed,<*> <*> : < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> 
1741,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:55.495,25746,INFO,nova.osapi_compute.wsgi.server,req-709c0ecb-ac6e-4b6b-80d1-cf6215b828d5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1742,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:55.686,25746,INFO,nova.osapi_compute.wsgi.server,req-01f43732-6b76-41c6-953f-a061d8fde6bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/<*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*> HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",33276652,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > . < * > <*> <*> <*> < * > <*> <*> < * > <*> <*> < * > . < * > 
1743,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:56.021,2931,INFO,nova.virt.libvirt.driver,req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Creating image,467f512a,<*> <*> <*> < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> 
1744,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:56.962,25746,INFO,nova.osapi_compute.wsgi.server,req-5f93f093-6d8c-45cc-86cd-c8602e922d6a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1745,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:57.247,25746,INFO,nova.osapi_compute.wsgi.server,req-e2e335d1-99eb-4702-aa0a-111f1dc7cd93 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1746,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:57.370,2931,INFO,nova.compute.manager,-,[instance: d<*>b<*>bd<*>-<*>-<*>-<*>-fffdd<*>ea<*>e] VM Stopped (Lifecycle Event),36dba0b2,<*> <*> : <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> <*> 
1747,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:58.515,25746,INFO,nova.osapi_compute.wsgi.server,req-412cbd21-a789-4318-8f25-acea4ff050d5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1748,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:58.774,25746,INFO,nova.osapi_compute.wsgi.server,req-d230ec37-1175-4546-bd8b-45715b8acf08 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1749,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:00.051,25746,INFO,nova.osapi_compute.wsgi.server,req-4f5d8a7d-8353-4f98-983f-bd0854bea276 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1750,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:00.318,25746,INFO,nova.osapi_compute.wsgi.server,req-db6932df-e3e8-4798-b123-2e0ee6a8999b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1751,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:01.571,25746,INFO,nova.osapi_compute.wsgi.server,req-3161b8c0-6350-466b-a9e8-600437e9783c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1752,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:01.834,25746,INFO,nova.osapi_compute.wsgi.server,req-4d8212f4-f29d-4448-a7b6-872fb05c703c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1753,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:03.104,25746,INFO,nova.osapi_compute.wsgi.server,req-b7a3a805-eee2-4539-b412-18d9d9b22c0f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1754,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:03.349,25746,INFO,nova.osapi_compute.wsgi.server,req-c7adc0ec-5ebd-40c7-9575-2cec6db128b4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1755,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:04.621,25746,INFO,nova.osapi_compute.wsgi.server,req-085df2be-ea00-4a37-b91a-1a9e1213782d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1756,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:04.905,25746,INFO,nova.osapi_compute.wsgi.server,req-ccffca62-8a09-4c29-b42e-d7500c235d6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",1c04642e,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> <*> < * > <*> <*> < * > <*> <*> < * > . < * > 
1757,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:06.168,25746,INFO,nova.osapi_compute.wsgi.server,req-781b0d07-ebc0-46b8-8998-4641f556ebeb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1758,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:06.424,25746,INFO,nova.osapi_compute.wsgi.server,req-2e5c7471-1bfb-4634-8a87-aeef024c256d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",1c04642e,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> <*> < * > <*> <*> < * > <*> <*> < * > . < * > 
1759,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:07.682,25746,INFO,nova.osapi_compute.wsgi.server,req-f791b1b3-df99-4b6f-9d52-1874ced07e4d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1760,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:07.958,25746,INFO,nova.osapi_compute.wsgi.server,req-ea4a360f-b853-46fe-af72-7db91c3346ad 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1761,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.118,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] VM Started (Lifecycle Event),61d26221,<*> <*> <*> < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
1762,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.162,25998,INFO,nova.scheduler.host_manager,req-c34edf86-25ac-4c79-ab19-9ea9caa4eddf - - - - -,The instance sync for host 'cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us' did not match. Re-created its InstanceList.,ee5b1e77,<*> instance <*> <*> <*> <*> < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> . <*> <*> <*> . 
1763,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.185,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] VM Paused (Lifecycle Event),61d26221,<*> <*> <*> < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> <*> <*> <*> <*> 
1764,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.210,25746,INFO,nova.osapi_compute.wsgi.server,req-fc3464cd-8dd6-4fe9-a825-bb3b395eff72 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
1765,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:13:09.307,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] During sync_power_state the instance has a pending task (spawning). Skip.,86ce0195,<*> instance <*> < * > <*> < * > <*> < * > <*> < * > - < * > - < * > <*> < * > - < * > <*> < * > <*> < * > <*> <*> <*> <*> instance <*> <*> <*> <*> <*> <*> <*> . <*> . 
1766,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:13:09.578,25746,INFO,nova.osapi_compute.wsgi.server,req-9fe605b6-b7ce-41bf-b16a-2be754c45c65 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"<*>.<*>.<*>.<*> ""GET /v<*>/<*>fadb<*>c<*>e<*>cdbaed<*>e<*>c<*>a<*>e/servers/detail HTTP/<*>.<*>"" status: <*> len: <*> time: <*>.<*>",50aef15a,< * > . < * > . < * > . < * > <*> <*> <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> < * > <*> <*> < * > . < * > <*> <*> : < * > <*> : < * > <*> : < * > . < * > 
