LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1599,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3066077550 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1600,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076895~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1601,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3067097608 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1602,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021674~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1603,2016-09-29,02:04:10,Info,CBS,Session: 30546354_3067367624 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1604,2016-09-29,02:04:10,Info,CBS,"Read out cached package applicability for package: Package_for_KB2919469~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1605,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070257789 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1606,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2823180~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1607,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070387797 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1608,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809215~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1609,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070417798 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1610,2016-09-29,02:04:11,Info,CBS,Failed to internally open package. [HRESULT = <*>- CBS_E_INVALID_PACKAGE],8ebc7377,Failed to internally open <*> <*> <*> <*> 
1611,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070457801 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1612,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2809900~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 0, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1613,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3070727816 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1614,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3150220~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1615,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3072147897 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1616,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3175024~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1617,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3072677928 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1618,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB3126446~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1619,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3074888054 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1620,2016-09-29,02:04:11,Info,CBS,"Read out cached package applicability for package: Package_for_KB2968294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1621,2016-09-29,02:04:11,Info,CBS,Session: 30546354_3077138183 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1622,2016-09-29,02:04:12,Info,CBS,"Read out cached package applicability for package: Package_for_KB3080079~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1623,2016-09-29,02:04:20,Info,CBS,Session: 30546354_3167883373 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1624,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2868626~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1625,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3172813655 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1626,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1627,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3173223679 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1628,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893294~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1629,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3173453692 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1630,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB3145739~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1631,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3175093786 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1632,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972211~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1633,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3176343857 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1634,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB947821~31bf3856ad364e35~amd64~~6.1.34.0, ApplicableState: 112, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1635,2016-09-29,02:04:21,Info,CBS,Session: 30546354_3176413861 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1636,2016-09-29,02:04:21,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020370~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1637,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3178803998 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1638,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3003743~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1639,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3181864173 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1640,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3020387~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1641,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3182094186 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1642,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2884256~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1643,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183124245 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1644,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3163245~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1645,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183554269 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1646,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2660075~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1647,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3183714279 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1648,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3022777~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1649,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3184784340 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1650,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3161561~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1651,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185364373 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1652,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2800095~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1653,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185714393 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1654,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2818604~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1655,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3185874402 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1656,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2570947~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1657,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3186424434 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1658,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB3035132~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1659,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3186634446 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1660,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2972100~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1661,2016-09-29,02:04:22,Info,CBS,Session: 30546354_3187144475 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1662,2016-09-29,02:04:22,Info,CBS,"Read out cached package applicability for package: Package_for_KB2966583~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1663,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3188034526 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1664,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2685811~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1665,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3188974579 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1666,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3110329~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1667,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3189744623 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1668,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2545698~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1669,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3189934634 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1670,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3124280~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1671,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190064642 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1672,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Microsoft-Hyper-V-Integration-Services-Package~31bf3856ad364e35~amd64~~6.3.9600.17388, ApplicableState: 112, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1673,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190364659 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1674,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190684677 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1675,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2676562~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1676,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3190944692 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1677,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2970228~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1678,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191224708 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1679,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 0, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1680,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191744738 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1681,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2965788~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1682,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3191924748 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1683,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3030377~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1684,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192394775 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1685,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3021917~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1686,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3192854801 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1687,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2853952~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1688,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193054813 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1689,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2706045~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1690,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193214822 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1691,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2510531~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1692,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193364831 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1693,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2847927~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1694,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3193904861 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1695,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2604115~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1696,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3194774911 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1697,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3013531~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1698,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3195614959 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1699,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2893519~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1700,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3196675020 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1701,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB2703157~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1702,2016-09-29,02:04:23,Info,CBS,Session: 30546354_3197115045 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1703,2016-09-29,02:04:23,Info,CBS,"Read out cached package applicability for package: Package_for_KB3133977~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1704,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198015097 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1705,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109094~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1706,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198305113 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1707,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2506212~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1708,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198345115 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1709,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3076949~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1710,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3198805142 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1711,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3200035212 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1712,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2871997~31bf3856ad364e35~amd64~~6.1.2.5, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1713,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3202615360 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1714,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB3164035~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1715,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203065385 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1716,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3203755425 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1717,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2574819~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1718,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204535469 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1719,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Microsoft-Windows-RDP-WinIP-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16398, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1720,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3204965494 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1721,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2843630~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1722,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3205955551 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1723,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862330~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1724,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206305571 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1725,2016-09-29,02:04:24,Info,CBS,"Read out cached package applicability for package: Package_for_KB2834140~31bf3856ad364e35~amd64~~6.1.2.0, ApplicableState: 112, CurrentState:0",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1726,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3206335572 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1727,2016-09-29,02:04:24,Info,CBS,Session: 30546354_3207045613 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1728,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2726535~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1729,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208475695 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1730,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3208835715 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1731,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3046269~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1732,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209665763 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1733,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3139398~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1734,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209785770 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1735,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2719857~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1736,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3209865774 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1737,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB2603229~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1738,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3214976067 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
1739,2016-09-29,02:04:25,Info,CBS,"Read out cached package applicability for package: Package_for_KB3109560~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",1bf12808,Read out cached package applicability for <*> <*> <*> <*> <*> 
1740,2016-09-29,02:04:25,Info,CBS,Session: 30546354_3215266083 initialized by client WindowsUpdateAgent.,f883fd58,<*> <*> initialized by client <*> 
