LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1703,Jul,7,10:54:41,calvisitor-10-105-162-178,ksfetch,37925,,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,0a773925,<*> <*> <*> <*> <*> <*> <*> read <*> bytes from <*> 
1704,Jul,7,10:54:41,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37924,,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=<*> version=<*> xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://<*>/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,5f2c04f8,<*> <*> <*> <*> <*> <*> <*> <*> <*> update <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*> path <*> <*> <*> <*> url <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> Using <*> <*> engine <*> <*> 
1705,Jul,7,10:57:19,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Inactive',a7fa6f3e,Location icon should now be in state <*> 
1706,Jul,7,11:01:11,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1707,Jul,7,11:22:27,calvisitor-10-105-162-178,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 294, items, fQueryRetries, 0, fLastRetryTimestamp, 521144227.4",e39149bc,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1708,Jul,7,11:28:11,calvisitor-10-105-162-178,com.apple.ncplugin.weather,37956,,Error in CoreDragRemoveTrackingHandler: -1856,049a2371,Error in <*> <*> 
1709,Jul,7,11:28:44,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37963,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",60b3beaf,Path not allowed in target <*> type <*> path <*> error <*> The specified service did not ship in the requestor's <*> origin <*> 
1710,Jul,7,11:48:06,calvisitor-10-105-162-178,com.apple.WebKit.WebContent,32778,,[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line 92,ca01852a,<*> <*> signalled err <*> <*> <*> <*> at <*> line <*> 
1711,Jul,7,11:57:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37999,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",60b3beaf,Path not allowed in target <*> type <*> path <*> error <*> The specified service did not ship in the requestor's <*> origin <*> 
1712,Jul,7,11:57:23,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',a7fa6f3e,Location icon should now be in state <*> 
1713,Jul,7,12:12:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",69735044,Service <*> tried to hijack endpoint <*> from <*> <*> 
1714,Jul,7,12:12:27,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',a7fa6f3e,Location icon should now be in state <*> 
1715,Jul,7,12:14:35,calvisitor-10-105-162-178,kernel,0,,"ARPT: 770226.223664: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",2b0a014b,<*> <*> <*> <*> <*> <*> Normal <*> <*> <*> <*> <*> 
1716,Jul,7,12:14:38,calvisitor-10-105-162-178,com.apple.SecurityServer,80,,Session 101800 destroyed,2043561b,Session <*> <*> 
1717,Jul,7,12:15:44,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
1718,Jul,7,12:15:44,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
1719,Jul,7,12:15:59,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,01d2c0b6,<*> pid <*> failed to act on a ping it dequeued before timing <*> 
1720,Jul,7,12:16:28,calvisitor-10-105-162-178,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995070be80>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1721,Jul,7,12:16:28,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),3d522395,Error returned from <*> <*> 
1722,Jul,7,12:16:28,calvisitor-10-105-162-178,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995060a270>.,698d7874,<*> <*> Failed to composit image for descriptor <*> <*> 
1723,Jul,7,12:17:49,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,b5f6193c,<*> <*> <*> <*> 
1724,Jul,7,12:20:19,calvisitor-10-105-162-178,kernel,0,,TBT W (2): 0x0040 [x],0dc1a8bd,<*> W <*> <*> <*> 
1725,Jul,7,12:20:25,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
1726,Jul,7,12:20:41,calvisitor-10-105-162-178,AddressBookSourceSync,38055,,-[SOAPParser:0x7f84bad89660 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),e07b1b85,<*> <*> Type not found in <*> for <*> <*> 
1727,Jul,7,12:21:15,calvisitor-10-105-162-178,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:    NC Disabled: NO,47f9a20c,<*> <*> NC <*> NO 
1728,Jul,7,12:23:11,calvisitor-10-105-162-178,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911453a6dbcdb has no prefix,40170efa,<*> <*> address <*> has no prefix 
1729,Jul,7,12:23:12,authorMacBook-Pro,kernel,0,,ARPT: 770518.944345: framerdy 0x0 bmccmd 3 framecnt 1024,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
1730,Jul,7,12:24:25,authorMacBook-Pro,corecaptured,38064,,Received Capture Event,830e5374,Received Capture Event 
1731,Jul,7,12:24:29,authorMacBook-Pro,corecaptured,38064,,"CCFile::copyFile fileName is [2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_12,24,29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
1732,Jul,7,12:24:31,authorMacBook-Pro,kernel,0,,ARPT: 770597.394609: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,be8b0a2c,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1733,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,9e08cdfc,<*> 
1734,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt, Current File [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1735,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,4000d3f8,<*> Exiting <*> 
1736,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,9e08cdfc,<*> 
1737,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],b5f6193c,<*> <*> <*> <*> 
1738,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,TBT W (2): 0x0040 [x],0dc1a8bd,<*> W <*> <*> <*> 
1739,Jul,7,12:30:09,authorMacBook-Pro,kernel,0,,ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,1203d492,<*> <*> <*> Wake <*> Wake on Scan offload 
1740,Jul,7,12:30:14,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
1741,Jul,7,12:30:26,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,8f15bf8a,<*> Setting the AWDL operation mode from AUTO to SUSPENDED 
1742,Jul,7,12:30:29,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,34558200,<*> Resuming AWDL 
1743,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,538a12da,<*> streams <*> 
1744,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",9a8f8a46,<*> Will write <*> <*> <*> <*> 
1745,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt, Current File [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1746,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,538a12da,<*> streams <*> 
1747,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499459904.126805, reason = AuthFail:sts:5_rsn:0",8e4f4cc0,<*> Received Capture notice <*> <*> reason <*> 
1748,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml, Current File [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1749,Jul,7,13:38:29,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 <*>:80,1f3a124c,<*> <*> <*> <*> <*> <*> <*> <*> <*> 
1750,Jul,7,13:38:50,calvisitor-10-105-160-205,sandboxd,129,[38132],<*>(38132) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
1751,Jul,7,13:40:30,calvisitor-10-105-160-205,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,258ad3fe,Bluetooth <*> LE is supported <*> Disable LE meta event 
1752,Jul,7,13:40:31,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
1753,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,9e08cdfc,<*> 
1754,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,830e5374,Received Capture Event 
1755,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,9e08cdfc,<*> 
1756,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt, Current File [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1757,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng, Current File [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1758,Jul,7,13:40:36,authorMacBook-Pro,kernel,0,,ARPT: 770712.519828: framerdy 0x0 bmccmd 3 framecnt 1024,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
1759,Jul,7,13:40:36,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499460036.519390, reason = AuthFail:sts:5_rsn:0",8e4f4cc0,<*> Received Capture notice <*> <*> reason <*> 
1760,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"CCFile::copyFile fileName is [2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, source path:/var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_13,40,37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
1761,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,95912055,<*> clearing out any previous subscriptions 
1762,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",9a8f8a46,<*> Will write <*> <*> <*> <*> 
1763,Jul,7,13:40:39,calvisitor-10-105-160-205,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,cb2be503,<*> successfully changed <*> <*> from <*> to <*> 
1764,Jul,7,13:40:52,calvisitor-10-105-160-205,QQ,10018,,############################## _getSysMsgList,b5f8f0ab,<*> <*> 
1765,Jul,7,13:42:10,calvisitor-10-105-160-205,kernel,0,,TBT W (2): 0x0040 [x],0dc1a8bd,<*> W <*> <*> <*> 
1766,Jul,7,13:42:10,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,cb2be503,<*> successfully changed <*> <*> from <*> to <*> 
1767,Jul,7,13:42:15,authorMacBook-Pro,kernel,0,,ARPT: 770772.533370: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,be8b0a2c,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1768,Jul,7,13:42:17,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
1769,Jul,7,13:42:17,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,f10fade5,<*> <*> <*> Authenticated 
1770,Jul,7,13:42:17,authorMacBook-Pro,configd,53,,network changed: v4(en0+:<*>) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,69f0a3e3,network <*> <*> <*> <*> Proxy SMB 
1771,Jul,7,13:42:30,authorMacBook-Pro,kernel,0,,ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,be8b0a2c,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1772,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,9e08cdfc,<*> 
1773,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt, Current File [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt",ca7a016c,<*> Skipping current file Dir file <*> Current File <*> 
1774,Jul,7,13:42:41,authorMacBook-Pro,kernel,0,,ARPT: 770798.478026: framerdy 0x0 bmccmd 3 framecnt 1024,f90df12f,<*> <*> <*> <*> <*> <*> <*> <*> 
1775,Jul,7,13:42:46,authorMacBook-Pro,kernel,0,,ARPT: 770802.879782: wlc_dump_aggfifo:,e0afaf2b,<*> <*> <*> 
1776,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,830e5374,Received Capture Event 
1777,Jul,7,13:42:48,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,9e08cdfc,<*> 
1778,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,a0e45ae0,<*> <*> complete <*> took <*> milliseconds 
1779,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
1780,Jul,7,13:48:29,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=2),3908b381,<*> <*> <*> <*> <*> <*> <*> 
1781,Jul,7,13:48:52,calvisitor-10-105-160-205,com.apple.AddressBook.InternetAccountsBridge,38158,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,20202d4a,<*> <*> <*> No of <*> <*> 
1782,Jul,7,13:58:13,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,15d59477,<*> <*> unexpected switch value <*> 
1783,Jul,7,13:58:22,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,f108263f,<*> <*> using process name <*> as bundle ID <*> is expected for daemons without bundle ID 
1784,Jul,7,14:03:25,calvisitor-10-105-160-205,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,f7bafb2a,<*> <*> power up complete <*> took <*> us 
1785,Jul,7,14:03:30,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
1786,Jul,7,14:03:45,calvisitor-10-105-160-205,sandboxd,129,[38179],<*>(38179) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
1787,Jul,7,14:07:21,calvisitor-10-105-160-205,com.apple.WebKit.WebContent,32778,,[14:07:21.190] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,aa3d6c90,<*> <*> Boss <*> <*> unexpected <*> notification 
1788,Jul,7,14:09:44,calvisitor-10-105-160-205,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",b4df44f1,<*> <*> Error Domain <*> Code <*> <*> missing class <*> <*> error in user parameter <*> <*> <*> query missing class <*> 
1789,Jul,7,14:09:45,calvisitor-10-105-160-205,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",69735044,Service <*> tried to hijack endpoint <*> from <*> <*> 
1790,Jul,7,14:19:56,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,6bdfcbb9,ASL Sender Statistics 
1791,Jul,7,14:19:57,calvisitor-10-105-160-205,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f15210b has no prefix,40170efa,<*> <*> address <*> has no prefix 
1792,Jul,7,14:20:52,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771388.849884: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10",70556bd7,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1793,Jul,7,14:33:34,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,6bdfcbb9,ASL Sender Statistics 
1794,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,Previous sleep cause: 5,11988da8,Previous sleep <*> <*> 
1795,Jul,7,14:33:34,calvisitor-10-105-160-205,kernel,0,,ARPT: 771393.363637: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,1170ad41,<*> <*> <*> System Wake <*> Full <*> Dark Wake <*> Maintenance wake 
1796,Jul,7,14:47:12,calvisitor-10-105-160-205,kernel,0,,ARPT: 771456.438849: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],b5f6193c,<*> <*> <*> <*> 
1797,Jul,7,15:00:50,calvisitor-10-105-160-205,kernel,0,,ARPT: 771516.615152: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],b5f6193c,<*> <*> <*> <*> 
1798,Jul,7,15:01:07,calvisitor-10-105-160-205,sandboxd,129,[38210],<*>(38210) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
1799,Jul,7,15:01:12,calvisitor-10-105-160-205,sandboxd,129,[38210],<*>(38210) deny network-outbound /private/var/run/mDNSResponder,964ad79f,<*> deny <*> <*> 
1800,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,be7e9ffb,<*> Link Down on <*> Reason <*> <*> 
1801,Jul,7,15:14:27,calvisitor-10-105-160-205,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,ee3e81a2,<*> <*> Thunderbolt HPD packet for route <*> port <*> unplug <*> 
1802,Jul,7,15:28:00,calvisitor-10-105-160-205,syslogd,44,,ASL Sender Statistics,6bdfcbb9,ASL Sender Statistics 
1803,Jul,7,15:28:49,calvisitor-10-105-160-205,kernel,0,,"ARPT: 771631.938256: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 9235,",2b0a014b,<*> <*> <*> <*> <*> <*> Normal <*> <*> <*> <*> <*> 
1804,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::wakeEventHandlerThread,9e08cdfc,<*> 
1805,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,en0: channel changed to 1,b042f28f,<*> channel changed to <*> 
1806,Jul,7,16:04:15,calvisitor-10-105-160-205,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0ee0998e,<*> <*> Hashing of the primary key <*> Dropping the journal <*> 
1807,Jul,7,16:04:15,calvisitor-10-105-160-205,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",be73c004,Setting <*> <*> <*> <*> <*> <*> 
1808,Jul,7,16:04:16,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25340 failed: 3 - No network route,a3cf4da1,<*> <*> <*> <*> <*> No network route 
1809,Jul,7,16:04:22,authorMacBook-Pro,netbiosd,38222,,Unable to start NetBIOS name service:,218c1edb,<*> to <*> <*> <*> <*> 
1810,Jul,7,16:04:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 <*>:80,1f3a124c,<*> <*> <*> <*> <*> <*> <*> <*> <*> 
1811,Jul,7,16:04:44,calvisitor-10-105-161-77,kernel,0,,"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60",2e170e59,<*> <*> <*> <*> <*> <*> <*> reason <*> <*> <*> <*> <*> <*> 
1812,Jul,7,16:05:37,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,81e8da0e,<*> <*> <*> Inactive 
1813,Jul,7,16:05:38,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 0c:68:03:d6:c5:1c,dc6ccaae,<*> <*> changed to <*> 
1814,Jul,7,16:05:42,calvisitor-10-105-161-77,kernel,0,,AppleCamIn::handleWakeEvent_gated,9e08cdfc,<*> 
1815,Jul,7,16:24:10,authorMacBook-Pro,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fb7f0035dc0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://<*>/clls/wloc, NSErrorFailingURLKey=https://<*>/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://<*>/clls/wloc, NSErrorFailingURLKey=https://<*>/clls/wloc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}",6b01dbc9,<*> failed with Error Error Domain <*> Code <*> <*> Internet connection appears to be <*> <*> <*> <*> <*> Domain <*> Code <*> <*> Internet connection appears to be <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> The Internet connection appears to be <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> The Internet connection appears to be <*> 
1816,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,"CCFile::copyFile fileName is [2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, source path:/var/log/CoreCapture/<*>/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_16,24,11.124183]=AssocFail:sts:2_rsn:0/DriverLogs//[2017-07-07_16,24,11.442212]-AirPortBrcm4360_Logs-001.txt",b4f8ecae,<*> fileName is <*> source <*> <*> <*> <*> 
1817,Jul,7,16:24:11,authorMacBook-Pro,corecaptured,38241,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,95912055,<*> clearing out any previous subscriptions 
1818,Jul,7,16:24:16,authorMacBook-Pro,corecaptured,38241,,"CCFile::captureLog Received Capture notice id: 1499469856.145137, reason = AssocFail:sts:2_rsn:0",8e4f4cc0,<*> Received Capture notice <*> <*> reason <*> 
