LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
1638,03-17,16:15:56.372,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1639,03-17,16:15:56.372,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1640,03-17,16:15:56.791,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1641,03-17,16:15:56.792,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1642,03-17,16:15:56.882,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1643,03-17,16:15:56.883,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1644,03-17,16:15:57.745,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1645,03-17,16:15:57.746,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1646,03-17,16:15:57.980,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1647,03-17,16:15:57.980,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1648,03-17,16:15:57.981,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1649,03-17,16:15:58.224,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1650,03-17,16:15:58.224,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1651,03-17,16:15:58.244,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1652,03-17,16:15:58.245,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1653,03-17,16:15:58.282,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1654,03-17,16:15:58.282,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1655,03-17,16:15:58.282,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1656,03-17,16:15:58.413,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1657,03-17,16:15:58.414,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1658,03-17,16:15:58.458,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1659,03-17,16:15:58.458,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1660,03-17,16:15:58.475,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1661,03-17,16:15:58.475,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1662,03-17,16:15:58.582,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1663,03-17,16:15:58.583,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1664,03-17,16:15:58.583,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1665,03-17,16:15:58.675,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1666,03-17,16:15:58.676,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1667,03-17,16:15:58.701,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1668,03-17,16:15:58.701,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1669,03-17,16:15:58.883,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1670,03-17,16:15:58.884,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1671,03-17,16:15:58.884,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1672,03-17,16:15:59.099,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1673,03-17,16:15:59.100,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1674,03-17,16:15:59.172,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1675,03-17,16:15:59.172,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1676,03-17,16:15:59.185,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1677,03-17,16:15:59.185,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1678,03-17,16:15:59.186,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1679,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1680,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1681,03-17,16:15:59.488,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1682,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1683,03-17,16:15:59.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1684,03-17,16:15:59.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1685,03-17,16:15:59.850,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1686,03-17,16:15:59.851,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1687,03-17,16:16:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{<*> type <*> when <*> PendingIntent{<*>: PendingIntentRecord{<*> android broadcastIntent}}},repeatInterval = <*>,listenerTag =time_tick",d45dd5ed,sending alarm <*> type <*> when <*> <*> <*> <*> <*> <*> <*> 
1688,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1689,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",e87e3e25,Acquiring suspend blocker <*> 
1690,03-17,16:16:00.005,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,c413e44f,Received <*> <*> <*> 
1691,03-17,16:16:00.005,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = <*>,e0afaf2b,<*> <*> <*> 
1692,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
1693,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
1694,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",68842378,<*> <*> <*> <*> Translation <*> 
1695,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,b5f8f0ab,<*> <*> 
1696,03-17,16:16:00.058,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,c8cd6688,received <*> <*> 
1697,03-17,16:16:00.061,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,9e08cdfc,<*> 
1698,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1699,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1700,03-17,16:16:00.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1701,03-17,16:16:00.233,28601,28601,V,AudioManager,playSoundEffect   effectType: <*>,e0afaf2b,<*> <*> <*> 
1702,03-17,16:16:00.233,28601,28601,V,AudioManager,querySoundEffectsEnabled...,9e08cdfc,<*> 
1703,03-17,16:16:00.249,1702,8290,I,WindowManager,Destroying surface Surface(name=PopupWindow:<*>) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.removeLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindow:<*>,42f965f0,Destroying surface <*> <*> called by <*> <*> <*> <*> <*> <*> <*> <*> 
1704,03-17,16:16:00.284,7111,7111,V,AudioManager,isWiredHeadsetOn...,9e08cdfc,<*> 
1705,03-17,16:16:00.289,1702,2250,I,WindowManager,Destroying surface Surface(name=PopupWindow:<*>) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.removeLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindow:<*>,42f965f0,Destroying surface <*> <*> called by <*> <*> <*> <*> <*> <*> <*> <*> 
1706,03-17,16:16:00.338,1702,1737,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""AudioMix"", name=audioserver, ws=null, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
1707,03-17,16:16:00.341,1702,1737,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1708,03-17,16:16:00.345,1702,1737,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""AudioMix"", name=audioserver, ws=null, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
1709,03-17,16:16:00.364,1702,1737,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1710,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""AudioMix"", name=audioserver, ws=null, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
1711,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1712,03-17,16:16:00.367,1702,1737,D,PowerManagerService,"acquire lock=<*>, flags=<*>, tag=""AudioMix"", name=audioserver, ws=null, uid=<*>, pid=<*>",b774c78c,acquire lock <*> flags <*> tag <*> name <*> ws <*> uid <*> pid <*> 
1713,03-17,16:16:00.368,1702,1737,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1714,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1715,03-17,16:16:00.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1716,03-17,16:16:00.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1717,03-17,16:16:00.429,1702,1702,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1718,03-17,16:16:00.484,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1719,03-17,16:16:00.484,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1720,03-17,16:16:00.489,7111,7111,I,MediaPlayer,"setDataSource(<*>, <*>, <*>)",e0afaf2b,<*> <*> <*> 
1721,03-17,16:16:00.505,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1722,03-17,16:16:00.508,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1723,03-17,16:16:00.509,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1724,03-17,16:16:00.509,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1725,03-17,16:16:00.514,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1726,03-17,16:16:00.514,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1727,03-17,16:16:00.520,7111,7111,V,AudioManager,getStreamVolume  treamType: <*>,e0afaf2b,<*> <*> <*> 
1728,03-17,16:16:00.537,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1729,03-17,16:16:00.538,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1730,03-17,16:16:00.550,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1731,03-17,16:16:00.550,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1732,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1733,03-17,16:16:00.693,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1734,03-17,16:16:00.693,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1735,03-17,16:16:00.919,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",67ce1993,<*> <*> <*> event <*> flags <*> uid <*> 
1736,03-17,16:16:00.920,1702,2105,D,PowerManagerService,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",6e9a7275,ready <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1737,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1738,03-17,16:16:00.994,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1739,03-17,16:16:00.994,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1740,03-17,16:16:01.098,1702,2633,I,WindowManager,Destroying surface Surface(name=PopupWindow:<*>) called by com.android.server.wm.WindowStateAnimator.destroySurface:<*> com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:<*> com.android.server.wm.WindowState.removeLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowInnerLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindowLocked:<*> com.android.server.wm.WindowManagerService.removeWindow:<*>,42f965f0,Destroying surface <*> <*> called by <*> <*> <*> <*> <*> <*> <*> <*> 
1741,03-17,16:16:01.105,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1742,03-17,16:16:01.106,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1743,03-17,16:16:01.183,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1744,03-17,16:16:01.183,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1745,03-17,16:16:01.208,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1746,03-17,16:16:01.208,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
1747,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessIn =<*>,51904032,HBM <*> <*> 
1748,03-17,16:16:01.295,1702,1820,I,DisplayPowerController,HBM brightnessOut =<*>,51904032,HBM <*> <*> 
1749,03-17,16:16:01.295,1702,1820,D,DisplayPowerController,"Animating brightness: target=<*>, rate=<*>",63e01e22,Animating <*> target <*> rate <*> 
1750,03-17,16:16:01.318,2227,2227,V,PhoneStatusBar,setLightsOn(true),9e08cdfc,<*> 
1751,03-17,16:16:01.318,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",6e501209,<*> vis <*> mask <*> <*> <*> <*> <*> diff <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> 
