LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1552,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 14, init = 25, finish = 2",da937413,<*> total <*> boot <*> init <*> finish <*> 
1553,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1554,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1266,12fd741a,Got assigned task <*> 
1555,17/06/09,20:11:09,INFO,executor.Executor,Running task 26.0 in stage 27.0 (TID 1266),21b970a3,Running task <*> in stage <*> <*> <*> 
1556,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 21, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1557,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_25 locally,2b0c5524,Found block <*> locally 
1558,17/06/09,20:11:09,INFO,executor.Executor,Finished task 22.0 in stage 27.0 (TID 1262). 2171 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1559,17/06/09,20:11:09,INFO,executor.Executor,Finished task 24.0 in stage 27.0 (TID 1264). 2592 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1560,17/06/09,20:11:09,INFO,executor.Executor,Finished task 23.0 in stage 27.0 (TID 1263). 2385 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1561,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_26 locally,2b0c5524,Found block <*> locally 
1562,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1267,12fd741a,Got assigned task <*> 
1563,17/06/09,20:11:09,INFO,executor.Executor,Running task 27.0 in stage 27.0 (TID 1267),21b970a3,Running task <*> in stage <*> <*> <*> 
1564,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1268,12fd741a,Got assigned task <*> 
1565,17/06/09,20:11:09,INFO,executor.Executor,Running task 28.0 in stage 27.0 (TID 1268),21b970a3,Running task <*> in stage <*> <*> <*> 
1566,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1269,12fd741a,Got assigned task <*> 
1567,17/06/09,20:11:09,INFO,executor.Executor,Running task 29.0 in stage 27.0 (TID 1269),21b970a3,Running task <*> in stage <*> <*> <*> 
1568,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_27 locally,2b0c5524,Found block <*> locally 
1569,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_28 locally,2b0c5524,Found block <*> locally 
1570,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_29 locally,2b0c5524,Found block <*> locally 
1571,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 14, init = 27, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1572,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 35, init = 5, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1573,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 34, init = 6, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1574,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 34, init = 7, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1575,17/06/09,20:11:09,INFO,executor.Executor,Finished task 27.0 in stage 27.0 (TID 1267). 2182 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1576,17/06/09,20:11:09,INFO,executor.Executor,Finished task 28.0 in stage 27.0 (TID 1268). 2349 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1577,17/06/09,20:11:09,INFO,executor.Executor,Finished task 26.0 in stage 27.0 (TID 1266). 2267 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1578,17/06/09,20:11:09,INFO,executor.Executor,Finished task 25.0 in stage 27.0 (TID 1265). 2355 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1579,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1270,12fd741a,Got assigned task <*> 
1580,17/06/09,20:11:09,INFO,executor.Executor,Running task 30.0 in stage 27.0 (TID 1270),21b970a3,Running task <*> in stage <*> <*> <*> 
1581,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1271,12fd741a,Got assigned task <*> 
1582,17/06/09,20:11:09,INFO,executor.Executor,Running task 31.0 in stage 27.0 (TID 1271),21b970a3,Running task <*> in stage <*> <*> <*> 
1583,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1272,12fd741a,Got assigned task <*> 
1584,17/06/09,20:11:09,INFO,executor.Executor,Running task 32.0 in stage 27.0 (TID 1272),21b970a3,Running task <*> in stage <*> <*> <*> 
1585,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1273,12fd741a,Got assigned task <*> 
1586,17/06/09,20:11:09,INFO,executor.Executor,Running task 33.0 in stage 27.0 (TID 1273),21b970a3,Running task <*> in stage <*> <*> <*> 
1587,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_31 locally,2b0c5524,Found block <*> locally 
1588,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_32 locally,2b0c5524,Found block <*> locally 
1589,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_33 locally,2b0c5524,Found block <*> locally 
1590,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_30 locally,2b0c5524,Found block <*> locally 
1591,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 108, boot = 28, init = 79, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1592,17/06/09,20:11:09,INFO,executor.Executor,Finished task 29.0 in stage 27.0 (TID 1269). 2349 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1593,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1274,12fd741a,Got assigned task <*> 
1594,17/06/09,20:11:09,INFO,executor.Executor,Running task 34.0 in stage 27.0 (TID 1274),21b970a3,Running task <*> in stage <*> <*> <*> 
1595,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_34 locally,2b0c5524,Found block <*> locally 
1596,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = -27, init = 66, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1597,17/06/09,20:11:09,INFO,executor.Executor,Finished task 31.0 in stage 27.0 (TID 1271). 2128 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1598,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = -28, init = 69, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1599,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -24, init = 64, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1600,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = -15, init = 55, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1601,17/06/09,20:11:09,INFO,executor.Executor,Finished task 32.0 in stage 27.0 (TID 1272). 2801 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1602,17/06/09,20:11:09,INFO,executor.Executor,Finished task 33.0 in stage 27.0 (TID 1273). 2592 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1603,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1275,12fd741a,Got assigned task <*> 
1604,17/06/09,20:11:09,INFO,executor.Executor,Running task 35.0 in stage 27.0 (TID 1275),21b970a3,Running task <*> in stage <*> <*> <*> 
1605,17/06/09,20:11:09,INFO,executor.Executor,Finished task 30.0 in stage 27.0 (TID 1270). 2859 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1606,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1276,12fd741a,Got assigned task <*> 
1607,17/06/09,20:11:09,INFO,executor.Executor,Running task 36.0 in stage 27.0 (TID 1276),21b970a3,Running task <*> in stage <*> <*> <*> 
1608,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1277,12fd741a,Got assigned task <*> 
1609,17/06/09,20:11:09,INFO,executor.Executor,Running task 37.0 in stage 27.0 (TID 1277),21b970a3,Running task <*> in stage <*> <*> <*> 
1610,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1278,12fd741a,Got assigned task <*> 
1611,17/06/09,20:11:09,INFO,executor.Executor,Running task 38.0 in stage 27.0 (TID 1278),21b970a3,Running task <*> in stage <*> <*> <*> 
1612,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_35 locally,2b0c5524,Found block <*> locally 
1613,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_37 locally,2b0c5524,Found block <*> locally 
1614,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_38 locally,2b0c5524,Found block <*> locally 
1615,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_36 locally,2b0c5524,Found block <*> locally 
1616,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 11, init = 29, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1617,17/06/09,20:11:09,INFO,executor.Executor,Finished task 34.0 in stage 27.0 (TID 1274). 2128 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1618,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1279,12fd741a,Got assigned task <*> 
1619,17/06/09,20:11:09,INFO,executor.Executor,Running task 39.0 in stage 27.0 (TID 1279),21b970a3,Running task <*> in stage <*> <*> <*> 
1620,17/06/09,20:11:09,INFO,storage.BlockManager,Found block rdd_42_39 locally,2b0c5524,Found block <*> locally 
1621,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 41, boot = 31, init = 9, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1622,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 27, init = 11, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1623,17/06/09,20:11:09,INFO,executor.Executor,Finished task 35.0 in stage 27.0 (TID 1275). 2430 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1624,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 19, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1625,17/06/09,20:11:09,INFO,executor.Executor,Finished task 38.0 in stage 27.0 (TID 1278). 2882 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1626,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 42, boot = 27, init = 14, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1627,17/06/09,20:11:09,INFO,executor.Executor,Finished task 37.0 in stage 27.0 (TID 1277). 2349 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1628,17/06/09,20:11:09,INFO,executor.Executor,Finished task 36.0 in stage 27.0 (TID 1276). 2673 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1629,17/06/09,20:11:09,INFO,python.PythonRunner,"Times: total = 39, boot = 17, init = 21, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1630,17/06/09,20:11:09,INFO,executor.Executor,Finished task 39.0 in stage 27.0 (TID 1279). 2267 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1631,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1280,12fd741a,Got assigned task <*> 
1632,17/06/09,20:11:09,INFO,executor.Executor,Running task 0.0 in stage 28.0 (TID 1280),21b970a3,Running task <*> in stage <*> <*> <*> 
1633,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1281,12fd741a,Got assigned task <*> 
1634,17/06/09,20:11:09,INFO,executor.Executor,Running task 1.0 in stage 28.0 (TID 1281),21b970a3,Running task <*> in stage <*> <*> <*> 
1635,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1282,12fd741a,Got assigned task <*> 
1636,17/06/09,20:11:09,INFO,executor.Executor,Running task 2.0 in stage 28.0 (TID 1282),21b970a3,Running task <*> in stage <*> <*> <*> 
1637,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1283,12fd741a,Got assigned task <*> 
1638,17/06/09,20:11:09,INFO,executor.Executor,Running task 3.0 in stage 28.0 (TID 1283),21b970a3,Running task <*> in stage <*> <*> <*> 
1639,17/06/09,20:11:09,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1284,12fd741a,Got assigned task <*> 
1640,17/06/09,20:11:09,INFO,executor.Executor,Running task 4.0 in stage 28.0 (TID 1284),21b970a3,Running task <*> in stage <*> <*> <*> 
1641,17/06/09,20:11:09,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 39,b3dbffba,Started reading broadcast variable <*> 
1642,17/06/09,20:11:09,INFO,storage.MemoryStore,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",40702cc8,Block <*> stored as bytes in memory <*> size <*> <*> free <*> <*> 
1643,17/06/09,20:11:10,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 39 took 716 ms,1a372bdf,Reading broadcast variable <*> took <*> ms 
1644,17/06/09,20:11:10,INFO,storage.MemoryStore,"Block broadcast_39 stored as values in memory (estimated size 9.2 KB, free 868.3 KB)",e2f64f99,Block <*> stored as values in memory <*> size <*> <*> free <*> <*> 
1645,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_1 locally,2b0c5524,Found block <*> locally 
1646,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_4 locally,2b0c5524,Found block <*> locally 
1647,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_3 locally,2b0c5524,Found block <*> locally 
1648,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_2 locally,2b0c5524,Found block <*> locally 
1649,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_0 locally,2b0c5524,Found block <*> locally 
1650,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -790, init = 829, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1651,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = -784, init = 822, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1652,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = -784, init = 823, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1653,17/06/09,20:11:10,INFO,executor.Executor,Finished task 4.0 in stage 28.0 (TID 1284). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1654,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = -768, init = 809, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1655,17/06/09,20:11:10,INFO,executor.Executor,Finished task 2.0 in stage 28.0 (TID 1282). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1656,17/06/09,20:11:10,INFO,executor.Executor,Finished task 3.0 in stage 28.0 (TID 1283). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1657,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 49, boot = -793, init = 841, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1658,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1285,12fd741a,Got assigned task <*> 
1659,17/06/09,20:11:10,INFO,executor.Executor,Running task 5.0 in stage 28.0 (TID 1285),21b970a3,Running task <*> in stage <*> <*> <*> 
1660,17/06/09,20:11:10,INFO,executor.Executor,Finished task 0.0 in stage 28.0 (TID 1280). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1661,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1286,12fd741a,Got assigned task <*> 
1662,17/06/09,20:11:10,INFO,executor.Executor,Running task 6.0 in stage 28.0 (TID 1286),21b970a3,Running task <*> in stage <*> <*> <*> 
1663,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1287,12fd741a,Got assigned task <*> 
1664,17/06/09,20:11:10,INFO,executor.Executor,Finished task 1.0 in stage 28.0 (TID 1281). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1665,17/06/09,20:11:10,INFO,executor.Executor,Running task 7.0 in stage 28.0 (TID 1287),21b970a3,Running task <*> in stage <*> <*> <*> 
1666,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1288,12fd741a,Got assigned task <*> 
1667,17/06/09,20:11:10,INFO,executor.Executor,Running task 8.0 in stage 28.0 (TID 1288),21b970a3,Running task <*> in stage <*> <*> <*> 
1668,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_5 locally,2b0c5524,Found block <*> locally 
1669,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_6 locally,2b0c5524,Found block <*> locally 
1670,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1289,12fd741a,Got assigned task <*> 
1671,17/06/09,20:11:10,INFO,executor.Executor,Running task 9.0 in stage 28.0 (TID 1289),21b970a3,Running task <*> in stage <*> <*> <*> 
1672,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_7 locally,2b0c5524,Found block <*> locally 
1673,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_8 locally,2b0c5524,Found block <*> locally 
1674,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_9 locally,2b0c5524,Found block <*> locally 
1675,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 38, boot = 23, init = 15, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1676,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 16, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1677,17/06/09,20:11:10,INFO,executor.Executor,Finished task 6.0 in stage 28.0 (TID 1286). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1678,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 28, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1679,17/06/09,20:11:10,INFO,executor.Executor,Finished task 5.0 in stage 28.0 (TID 1285). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1680,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 23, init = 16, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1681,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 13, init = 29, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1682,17/06/09,20:11:10,INFO,executor.Executor,Finished task 7.0 in stage 28.0 (TID 1287). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1683,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1290,12fd741a,Got assigned task <*> 
1684,17/06/09,20:11:10,INFO,executor.Executor,Running task 10.0 in stage 28.0 (TID 1290),21b970a3,Running task <*> in stage <*> <*> <*> 
1685,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1291,12fd741a,Got assigned task <*> 
1686,17/06/09,20:11:10,INFO,executor.Executor,Running task 11.0 in stage 28.0 (TID 1291),21b970a3,Running task <*> in stage <*> <*> <*> 
1687,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1292,12fd741a,Got assigned task <*> 
1688,17/06/09,20:11:10,INFO,executor.Executor,Finished task 9.0 in stage 28.0 (TID 1289). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1689,17/06/09,20:11:10,INFO,executor.Executor,Finished task 8.0 in stage 28.0 (TID 1288). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1690,17/06/09,20:11:10,INFO,executor.Executor,Running task 12.0 in stage 28.0 (TID 1292),21b970a3,Running task <*> in stage <*> <*> <*> 
1691,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_10 locally,2b0c5524,Found block <*> locally 
1692,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1293,12fd741a,Got assigned task <*> 
1693,17/06/09,20:11:10,INFO,executor.Executor,Running task 13.0 in stage 28.0 (TID 1293),21b970a3,Running task <*> in stage <*> <*> <*> 
1694,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_11 locally,2b0c5524,Found block <*> locally 
1695,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1294,12fd741a,Got assigned task <*> 
1696,17/06/09,20:11:10,INFO,executor.Executor,Running task 14.0 in stage 28.0 (TID 1294),21b970a3,Running task <*> in stage <*> <*> <*> 
1697,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_12 locally,2b0c5524,Found block <*> locally 
1698,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_13 locally,2b0c5524,Found block <*> locally 
1699,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_14 locally,2b0c5524,Found block <*> locally 
1700,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 21, init = 19, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1701,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 19, init = 20, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1702,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 17, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1703,17/06/09,20:11:10,INFO,executor.Executor,Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1704,17/06/09,20:11:10,INFO,executor.Executor,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1705,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1295,12fd741a,Got assigned task <*> 
1706,17/06/09,20:11:10,INFO,executor.Executor,Running task 15.0 in stage 28.0 (TID 1295),21b970a3,Running task <*> in stage <*> <*> <*> 
1707,17/06/09,20:11:10,INFO,executor.Executor,Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1708,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1296,12fd741a,Got assigned task <*> 
1709,17/06/09,20:11:10,INFO,executor.Executor,Running task 16.0 in stage 28.0 (TID 1296),21b970a3,Running task <*> in stage <*> <*> <*> 
1710,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 41, boot = 12, init = 28, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1711,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 42, boot = 17, init = 24, finish = 1",da937413,<*> total <*> boot <*> init <*> finish <*> 
1712,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1297,12fd741a,Got assigned task <*> 
1713,17/06/09,20:11:10,INFO,executor.Executor,Running task 17.0 in stage 28.0 (TID 1297),21b970a3,Running task <*> in stage <*> <*> <*> 
1714,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_15 locally,2b0c5524,Found block <*> locally 
1715,17/06/09,20:11:10,INFO,executor.Executor,Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1716,17/06/09,20:11:10,INFO,executor.Executor,Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1717,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_17 locally,2b0c5524,Found block <*> locally 
1718,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1298,12fd741a,Got assigned task <*> 
1719,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_16 locally,2b0c5524,Found block <*> locally 
1720,17/06/09,20:11:10,INFO,executor.Executor,Running task 18.0 in stage 28.0 (TID 1298),21b970a3,Running task <*> in stage <*> <*> <*> 
1721,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1299,12fd741a,Got assigned task <*> 
1722,17/06/09,20:11:10,INFO,executor.Executor,Running task 19.0 in stage 28.0 (TID 1299),21b970a3,Running task <*> in stage <*> <*> <*> 
1723,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_18 locally,2b0c5524,Found block <*> locally 
1724,17/06/09,20:11:10,INFO,storage.BlockManager,Found block rdd_42_19 locally,2b0c5524,Found block <*> locally 
1725,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 19, init = 21, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1726,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 40, boot = 20, init = 20, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1727,17/06/09,20:11:10,INFO,python.PythonRunner,"Times: total = 39, boot = 15, init = 24, finish = 0",da937413,<*> total <*> boot <*> init <*> finish <*> 
1728,17/06/09,20:11:10,INFO,executor.Executor,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1729,17/06/09,20:11:10,INFO,executor.Executor,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1730,17/06/09,20:11:10,INFO,executor.Executor,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,e00d2269,Finished task <*> in stage <*> <*> <*> <*> bytes result sent to driver 
1731,17/06/09,20:11:10,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1300,12fd741a,Got assigned task <*> 
1732,17/06/09,20:11:10,INFO,executor.Executor,Running task 20.0 in stage 28.0 (TID 1300),21b970a3,Running task <*> in stage <*> <*> <*> 
